id,comment_text,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE_OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE_OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
6281,The food is great.,0,0,0,0,0,1,0,0,0,0,0,0
4405,Personal pans are the perfect size for those hungry nights.,0,0,0,0,0,0,1,0,0,0,0,0
7608,I heartily recommend.,0,0,0,0,0,0,0,0,1,0,0,0
4455,There is a downside if you 're ordering in -- the delivery guys have MAJOR attitude.,0,0,0,0,0,0,0,0,0,0,0,1
6105,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,0,0,0,0,0,0,0,0,0,0,0,1
7887,"Love the scene first off-the place has a character and nice light to it.. very fortunate, location wise.",1,0,0,0,0,0,0,1,0,0,0,0
5513,The pizza was pretty good and huge.,0,0,0,0,0,1,1,0,0,0,0,0
6364,The price very reasonable.,0,0,0,0,0,0,0,0,0,0,1,0
7473,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion... a bucket of food literally.,0,0,0,0,0,0,1,0,0,0,0,0
1908,I would say that all was fine and tasty but the heaviness on my stomach someting that I can't not mention or undermine.,0,0,0,0,0,1,0,0,0,0,0,0
7925,"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but I would say that I was full with a slice of pizza and 7 to count, penne... got a little moody afterwards cause was stuffed... lol",0,0,0,0,0,1,1,0,0,0,0,0
5808,"La Rosa waltzes in, and I think they are doing it the best.",0,0,0,0,0,1,0,0,0,0,0,0
2370,"Interesting selection, good wines, service fine, fun decor.",1,0,1,0,0,0,1,0,0,0,0,1
6802,I love it.,0,0,0,0,0,0,0,0,1,0,0,0
2429,I plan on stopping by next week as well.,0,0,0,0,0,0,0,0,1,0,0,0
297,"I found it on a cold night, the perfect spot to warm up.",0,0,0,0,0,0,0,0,0,1,0,0
2819,I recieved prompt service with a smile.,0,0,0,0,0,0,0,0,0,0,0,1
4263,"To me it exemplifies Soho, cute, artsy, interesting.",1,0,0,0,0,0,0,0,0,0,0,0
6025,Definately check it out!!!,0,0,0,0,0,0,0,0,1,0,0,0
2082,This place blew me away... by far my new favorite restaurant on the uppereast side.,0,0,0,0,0,0,0,0,1,0,0,0
9659,The wine list is extensive and impressive.,0,0,0,1,0,0,0,0,0,0,0,0
4704,LOVE the atmosphere-felt like I was in Paris.,1,0,0,0,0,0,0,0,0,0,0,0
6765,The mussels were fantastic and so was the dessert... definitely going to be back very soon.,0,0,0,0,0,1,0,0,1,0,0,0
4225,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,0,0,0,0,0,0,0,0,0,0,0,1
8417,"Over the years the host, Vittorio, and his crew, have always treated me as family -- although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",0,0,0,0,0,0,0,0,0,0,0,1
4706,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",1,0,0,0,0,1,0,0,0,0,0,0
6893,I love this place!,0,0,0,0,0,0,0,0,1,0,0,0
4483,Keep up the good work guys!,0,0,0,0,0,0,0,0,1,0,0,0
7102,I have to say I have never had a disapointing meal here.,0,0,0,0,0,1,0,0,0,0,0,0
5503,We could have made a meal of the yummy dumplings from the dumpling menu.,0,0,0,0,0,1,0,0,0,0,0,0
7959,"luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",0,0,0,0,0,1,0,0,0,0,0,0
3530,Love Al Di La,0,0,0,0,0,0,0,0,1,0,0,0
8050,I recommend this place to everyone.,0,0,0,0,0,0,0,0,1,0,0,0
6584,Great food.,0,0,0,0,0,1,0,0,0,0,0,0
6965,One of my favorite places in Brooklyn.,0,0,0,0,0,0,0,0,1,0,0,0
1497,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",0,0,0,0,0,1,0,0,0,0,0,0
1055,Overpriced and not tasty,0,0,0,0,1,1,0,0,0,0,0,0
2121,The food here was mediocre at best.,0,0,0,0,0,1,0,0,0,0,0,0
3377,The food was totally overpriced-fish and chips was about $15....,0,0,0,0,1,0,0,0,0,0,0,0
2451,Tasty dog!,0,0,0,0,0,1,0,0,0,0,0,0
3755,"An awesome organic dog, and a conscious eco friendly establishment.",0,0,0,0,0,1,0,0,0,1,0,0
428,One of the best hot dogs I have ever eaten.,0,0,0,0,0,1,0,0,0,0,0,0
1691,Can't wait to go back!,0,0,0,0,0,0,0,0,1,0,0,0
4148,The Cypriot restaurant has a lot going for it.,0,0,0,0,0,0,0,0,1,0,0,0
2551,But the best pork souvlaki I ever had is the main thing.,0,0,0,0,0,1,0,0,0,0,0,0
7860,Run don't walk.,0,0,0,0,0,0,0,0,1,0,0,0
1621,Super YUMMY pizza!,0,0,0,0,0,1,0,0,0,0,0,0
6539,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,1,0,0,0,0,0,0,0,0,0,0,0
3070,"I LOOOVE their eggplant pizza, as well as their pastas!",0,0,0,0,0,1,0,0,0,0,0,0
49,"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",0,0,0,0,0,0,1,0,0,0,0,0
1460,"We had fun eating in the restaurant, we were there like around 3 a.m. in the morning!",0,0,0,0,0,0,0,0,1,0,0,0
7007,"Will comeback for sure, wish they have the restaurant here in LA..",0,0,0,0,0,0,0,0,1,0,0,0
833,"Excellent food, although the interior could use some help.",1,0,0,0,0,1,0,0,0,0,0,0
9004,"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",1,0,0,0,0,0,0,0,0,0,0,0
3576,"I paid just about $60 for a good meal, though:)",0,0,0,0,1,1,0,0,0,0,0,0
8757,Great sake!,0,0,1,0,0,0,0,0,0,0,0,0
6912,"Reliable, Fresh Sushi",0,0,0,0,0,1,0,0,0,0,0,0
5680,The sashimi is always fresh and the rolls are innovative and delicious.,0,0,0,0,0,1,1,0,0,0,0,0
770,Have never had a problem with service save a missing rice once.,0,0,0,0,0,0,0,0,0,0,0,1
1690,Delivery can be spot on or lacking depending on the weather and the day of the week.,0,0,0,0,0,0,0,0,0,0,0,1
9057,Delivery guy sometimes get upset if you don't tip more than 10%.,0,0,0,0,0,0,0,0,0,0,0,1
6875,Best. Sushi. Ever.,0,0,0,0,0,1,0,0,0,0,0,0
1943,This place has ruined me for neighborhood sushi.,0,0,0,0,0,1,0,0,0,0,0,0
4347,"Creative, consistent, fresh.",0,0,0,0,0,1,1,0,0,0,0,0
4567,"Excellent sashimi, and the millennium roll is beyond delicious.",0,0,0,0,0,1,0,0,0,0,0,0
2933,Not cheap but very yummy.,0,0,0,0,1,1,0,0,0,0,0,0
7859,Love it.,0,0,0,0,0,0,0,0,1,0,0,0
781,"Very, very nice",0,0,0,0,0,0,0,0,1,0,0,0
3509,"The place is a bit hidden away, but once you get there, it's all worth it.",0,0,0,0,0,0,0,1,1,0,0,0
1428,not only is the food,0,0,0,0,0,1,0,0,1,0,0,0
6385,Loved It,0,0,0,0,0,0,0,0,1,0,0,0
2028,We had a very nice time.,0,0,0,0,0,0,0,0,1,0,0,0
7328,"The waiter was attentive, the food was delicious and the views of the city were great.",0,0,0,0,0,1,0,1,0,0,0,1
4820,I'd definitely go back again.,0,0,0,0,0,0,0,0,1,0,0,0
8320,Great place to relax and enjoy your dinner,1,0,0,0,0,0,0,0,0,0,0,0
8158,There is something about their atmosphere that makes me come back nearly every week.,1,0,0,0,0,0,0,0,0,0,0,0
6440,"Place is open till late, no dress code.",0,0,0,0,0,0,0,0,0,1,0,0
1903,Good food: my favorite is the seafood spaghetti.,0,0,0,0,0,1,0,0,0,0,0,0
9930,Highly recommended!,0,0,0,0,0,0,0,0,1,0,0,0
7851,Excellent food for great prices,0,0,0,0,1,1,0,0,0,0,0,0
1733,My husband and I have been sold on this from the first visit.,0,0,0,0,0,0,0,0,1,0,0,0
2443,The wait staff is very courteous and accomodating.,0,0,0,0,0,0,0,0,0,0,0,1
6330,"The space is limited so be prepared to wait up to 45 minutes-1 hour, but be richly rewarded when you savor the delicious indo-chinese food.",0,0,0,0,0,1,0,0,0,1,0,0
3296,There are no negatives to speak of.,0,0,0,0,0,0,0,0,1,0,0,0
2738,the bestt!,0,0,0,0,0,0,0,0,1,0,0,0
8531,my favorite place lol,0,0,0,0,0,0,0,0,1,0,0,0
4220,I love their chicken pasta ca nt remember the name but is sooo good,0,0,0,0,0,1,0,0,0,0,0,0
6825,its alright,0,0,0,0,0,0,0,0,1,0,0,0
8793,"I m not necessarily fanatical about this place, but it was a fun time for low pirces.",0,0,0,0,0,0,0,0,1,0,1,0
4728,"lobster was good, nothing spectacular.",0,0,0,0,0,1,0,0,0,0,0,0
8068,"Its just a fun place to go, not a five star restaraunt.",0,0,0,0,0,0,0,0,1,0,0,0
8925,Way below average,0,0,0,0,0,0,0,0,1,0,0,0
3516,I think the pizza is so overrated and was under cooked.,0,0,0,0,0,1,0,0,0,0,0,0
5522,Had no flavor and the staff is rude and not attentive.,0,0,0,0,0,1,0,0,0,0,0,1
7962,Would never go back,0,0,0,0,0,0,0,0,1,0,0,0
1685,I love this place,0,0,0,0,0,0,0,0,1,0,0,0
140,I wasn't here for the pizza so I can't comment on that yet but what I had was very good.,0,0,0,0,0,1,0,0,0,0,0,0
5683,The service was quick and friendly.,0,0,0,0,0,0,0,0,0,0,0,1
4383,Everyone was smiling so that made me feel welcome.,0,0,0,0,0,0,0,0,0,0,0,1
924,I thought the restaurant was nice and clean.,1,0,0,0,0,0,0,0,1,0,0,0
8856,I ordered the vitello alla marsala and I was pretty impressed.,0,0,0,0,0,1,0,0,0,0,0,0
7213,The veal and the mushrooms were cooked perfectly.,0,0,0,0,0,1,0,0,0,0,0,0
4912,The potato balls were not dry at all... in fact it was buttery.,0,0,0,0,0,1,0,0,0,0,0,0
1650,The only downside... this place only take cash which is OK if you know about it ahead of time.,0,0,0,0,0,0,0,0,0,1,0,0
3744,I'll be back for sure.,0,0,0,0,0,0,0,0,1,0,0,0
8323,Worst place on Smith Street in Brooklyn,0,0,0,0,0,0,0,0,1,0,0,0
4498,"Very immature bartender, did nt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and were nt very attentive to all the customers.",0,0,0,0,0,1,0,0,0,0,0,1
4429,I would never recommend this place to anybody even for a casual dinner.,0,0,0,0,0,0,0,0,1,0,0,0
4036,awesome,0,0,0,0,0,0,0,0,1,0,0,0
6744,the food is always fresh...,0,0,0,0,0,1,0,0,0,0,0,0
2430,overpriced japanese food with mediocre service,0,0,0,0,1,0,0,0,0,0,0,1
2133,Went here on sat 1/26 and was disappointed.,0,0,0,0,0,0,0,0,1,0,0,0
4199,Chicken teriyaki had tomato or pimentos on top??,0,0,0,0,0,0,1,0,0,0,0,0
3199,food was luke warm.,0,0,0,0,0,1,0,0,0,0,0,0
6680,The waitress was not attentive at all.,0,0,0,0,0,0,0,0,0,0,0,1
9188,I was looking for banana tempura for dessert and they do nt have.,0,0,0,0,0,0,1,0,0,0,0,0
9805,Not because you are `` The Four Seasons ''...-you are allowed to charge an arm and a leg for a romatic dinner.,0,0,0,0,0,0,0,0,0,0,1,0
957,"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",0,0,0,0,0,1,0,0,1,0,0,1
8729,I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.,0,0,0,0,1,0,0,0,0,0,0,0
9977,"Red Dragon Roll-my favorite thing to eat, of any food group-hands down",0,0,0,0,0,1,0,0,0,0,0,0
8345,Just go to Yamato and order the Red Dragon Roll.,0,0,0,0,0,1,0,0,1,0,0,0
2438,"If you don't like the Red Dragon Roll, I don't know what to tell you.",0,0,0,0,0,1,0,0,0,0,0,0
6779,The Seafood Dynamite is also otherworldly.,0,0,0,0,0,1,0,0,0,0,0,0
4426,I'm not even going to bother to describe The Seafood Dynamite; The Seafood Dynamite speaks for itself.,0,0,0,0,0,1,0,0,0,0,0,0
4584,Favorite Sushi in NYC,0,0,0,0,0,1,0,0,0,0,0,0
7866,"An unpretentious spot in park slope, the sushi is consistently good, the service is pleasant, effective and unassuming.",1,0,0,0,0,1,0,0,0,0,0,1
5010,"In the summer months, the back garden area is really nice.",1,0,0,0,0,0,0,0,0,0,0,0
4375,The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,0,0,0,0,0,1,1,0,0,0,0,0
8049,"The Dancing, White River and Millenium rolls are musts.",0,0,0,0,0,1,0,0,0,0,0,0
3512,SO GOOD,0,0,0,0,0,0,0,0,1,0,0,0
8171,I CAN EAT HERE EVERY DAY OF THE WEEK REALLY LOL LOVE THIS PLACE...),0,0,0,0,0,0,0,0,1,0,0,0
6024,Gross food -- Wow-,0,0,0,0,0,1,0,0,0,0,0,0
9814,I can't remember the last time I had such gross food in new york.,0,0,0,0,0,1,0,0,0,0,0,0
7709,My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,0,0,0,0,0,1,1,0,0,0,0,0
3959,And $11 for a plate of bland guacamole?,0,0,0,0,1,1,0,0,0,0,0,0
5544,"Don't get me started on the margaritas, either.",0,0,1,0,0,0,0,0,0,0,0,0
2886,Margaritas tasted like the bartender had forgotten to add the tequila.,0,0,1,0,0,0,0,0,0,0,0,0
9924,Save your money and your time and go somewhere else.,0,0,0,0,0,0,0,0,1,0,0,0
2968,"Oh, and I never write reviews -- I just was so moved by how bad this place was, I felt it was my duty to spread the word.",0,0,0,0,0,0,0,0,1,0,0,0
9511,Great Indian Food!,0,0,0,0,0,1,0,0,0,0,0,0
7391,When I got there the place was packed but they made sure to seat me quickly.,0,0,0,0,0,0,0,0,0,0,0,1
8761,"The food was good, the place was clean and affordable.",1,0,0,0,0,1,0,0,0,0,1,0
2448,I noticed alot of Indian people eatting there which is a great sign for an indian place!,0,0,0,0,0,0,0,0,0,1,0,0
952,"This is one of my favorite spot, very relaxing the food is great all the times, celebrated my engagement and my wedding here, it was very well organized.",1,0,0,0,0,1,0,0,1,1,0,0
8256,The staff is very good.,0,0,0,0,0,0,0,0,0,0,0,1
5341,Love their drink menu.,0,0,0,1,0,0,0,0,0,0,0,0
8658,I highly recommend this beautiful place.,1,0,0,0,0,0,0,0,1,0,0,0
2212,Nice for one time special occasion.,0,0,0,0,0,0,0,0,0,1,0,0
3492,They honored reservation on sunday afternoon very well.,0,0,0,0,0,0,0,0,0,0,0,1
5166,We were offered water for the table but were not told the Voss bottles of water were $8 a piece.,0,1,0,0,0,0,0,0,0,0,0,0
8089,Food was OK.,0,0,0,0,0,1,0,0,0,0,0,0
7870,Nice view of river and NYC.,0,0,0,0,0,0,0,1,0,0,0,0
5407,I come here enjoy very much with husband.,0,0,0,0,0,0,0,0,1,0,0,0
1939,Remind me of home.,0,0,0,0,0,0,0,0,0,1,0,0
2095,Great survice,0,0,0,0,0,0,0,0,0,0,0,1
2295,MMMMMMMMMmmmmmm so delicious,0,0,0,0,0,1,0,0,0,0,0,0
4201,A beautifully designed dreamy egyptian restaurant that gets sceney at night.,1,0,0,0,0,0,0,0,0,0,0,0
3686,Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.,1,0,0,0,0,1,0,0,0,0,0,0
1442,"Oh, and there's hookah.",1,0,0,0,0,0,0,0,0,0,0,0
8828,Raymond the bartender rocks!,0,0,0,0,0,0,0,0,0,0,0,1
819,Pacifico is a great place to casually hang out.,0,0,0,0,0,0,0,0,0,1,0,0
9225,"The drinks are great, especially when made by Raymond.",0,0,1,0,0,0,0,0,0,0,0,1
2819,The omlette for brunch is great...,0,0,0,0,0,1,0,0,0,0,0,0
1902,"the spinach is fresh, definately not frozen...",0,0,0,0,0,1,0,0,0,0,0,0
3706,"quacamole at pacifico is yummy, as are the wings with chimmichuri.",0,0,0,0,0,1,0,0,0,0,0,0
9228,A weakness is the chicken in the salads.,0,0,0,0,0,1,0,0,0,0,0,0
3267,"The chicken in the salads's just average, just shredded, no seasoning on the chicken in the salads.",0,0,0,0,0,1,0,0,0,0,0,0
8241,"Also, I personally wasn't a fan of the portobello and asparagus mole.",0,0,0,0,0,1,0,0,0,0,0,0
9299,"Overall, decent food at a good price, with friendly people.",0,0,0,0,1,1,0,0,0,0,0,1
5044,Best Indian restaurant in the City,0,0,0,0,0,0,0,0,1,0,0,0
6918,Decor needs to be upgraded but the food is amazing!,1,0,0,0,0,1,0,0,0,0,0,0
5368,This small Astoria souvlaki spot makes what many consider the best gyros in New York.,0,0,0,0,0,1,0,0,0,0,0,0
69,"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.",0,0,0,0,0,1,0,0,0,0,0,0
328,"All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come -- if you don't eat one your trip was wasted.",0,0,0,0,0,1,0,0,0,0,0,0
5002,Best restaurant in Brooklyn,0,0,0,0,0,0,0,0,1,0,0,0
3608,The best!,0,0,0,0,0,0,0,0,1,0,0,0
1385,"Great food, amazing service, this place is a class act.",0,0,0,0,0,1,0,0,1,0,0,1
3678,The veal was incredible last night.,0,0,0,0,0,1,0,0,0,0,0,0
4590,"Fresh, mind blowing flavors.",0,0,0,0,0,1,0,0,0,0,0,0
5588,This place is a must visit!,0,0,0,0,0,0,0,0,1,0,0,0
4408,"Delicious, creative and fun.",0,0,0,0,0,1,1,0,0,0,0,0
9849,Got a date ? go here!,0,0,0,0,0,0,0,0,0,1,0,0
8493,Every time I have a special occasion with my boyfriend I have a hard time going anywhere else.,0,0,0,0,0,0,0,0,0,1,0,0
6214,It is so romantic.,1,0,0,0,0,0,0,0,0,0,0,0
378,"Its dark, and cozy.. there is always jazz music playing when we go.",1,0,0,0,0,0,0,0,0,0,0,0
1993,Most of the booths allow you to sit next to eachother without looking like ' that ' couple.,1,0,0,0,0,0,0,0,0,0,0,0
5404,The food is all shared so we get to order together and eat together.,0,0,0,0,0,0,1,0,0,0,0,0
5685,I've enjoyed 99 % of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).,0,0,0,0,0,1,0,0,0,0,0,0
2284,Once you try it for a special occasion beware.. you can't stop!,0,0,0,0,0,0,0,0,0,1,0,0
1857,"You'll be ther for every anniversary, birthday, valentines day...",0,0,0,0,0,0,0,0,0,1,0,0
4109,For a fabulous wedding!,0,0,0,0,0,0,0,0,0,1,0,0
2347,My daughter's wedding reception at water's edge received the highest compliments from our guests.,0,0,0,0,0,0,0,0,0,1,0,0
9404,Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,1,0,0,0,0,1,0,1,0,0,0,0
672,Service was wonderful;,0,0,0,0,0,0,0,0,0,0,0,1
5685,the service was cheerfully cooperative and helpful.,0,0,0,0,0,0,0,0,0,0,0,1
1267,"Paul, the maitre d ', was totally professional and always on top of things.",0,0,0,0,0,0,0,0,0,0,0,1
1504,Thank you everyone at Water's Edge.,0,0,0,0,0,0,0,0,1,0,0,0
1690,would not go back.,0,0,0,0,0,0,0,0,1,0,0,0
4914,"Service ok but unfriendly, filthy bathroom.",1,0,0,0,0,0,0,0,0,0,0,1
5194,The high prices you 're going to pay is for the view not for the food.,0,0,0,0,0,1,0,1,0,0,1,0
4078,"The bar drinks were eh, ok to say the least.",0,0,1,0,0,0,0,0,0,0,0,0
4412,The stuff tilapia was horrid... tasted like cardboard.,0,0,0,0,0,1,0,0,0,0,0,0
8677,"We thought the dessert would be better, wrong!",0,0,0,0,0,1,0,0,0,0,0,0
815,$170 down the toilet...,0,0,0,0,0,0,0,0,1,0,1,0
5927,"Oh speaking of bathroom, the mens bathroom was disgusting.",1,0,0,0,0,0,0,0,0,0,0,0
510,"The floor was wet, the trash can filled with hand towels n all over the floor, no soap, and no hand towels left.",1,0,0,0,0,0,0,0,0,0,0,0
1283,Good experience,0,0,0,0,0,0,0,0,1,0,0,0
2277,The wine list was extensive-though the staff did not seem knowledgeable about wine pairings.,0,0,0,1,0,0,0,0,0,0,0,1
6542,The bread we received was horrible-rock hard and cold-and the `` free '' appetizer of olives was disappointing.,0,0,0,0,0,1,0,0,0,0,0,0
6095,"However, our main course was wonderful.",0,0,0,0,0,1,0,0,0,0,0,0
3965,I had fish and my husband had the filet-both of which exceeded our expectations.,0,0,0,0,0,1,0,0,0,0,0,0
1537,"The dessert (we had a pear torte) was good-but, once again, the staff was unable to provide appropriate drink suggestions.",0,0,0,0,0,1,0,0,0,0,0,1
5387,When we inquired about ports-the waitress listed off several but did not know taste variations or cost.,0,0,0,0,0,0,0,0,0,0,0,1
4483,Not what I would expect for the price and prestige of this location.,0,0,0,0,0,0,0,0,0,1,1,1
130,"All in all, I would return-as it was a beautiful restaurant-but I hope the staff pays more attention to the little details in the future.",1,0,0,0,0,0,0,0,1,0,0,1
8441,"short and sweet -- seating is great: it's romantic, cozy and private.",1,0,0,0,0,0,0,0,0,0,0,0
5272,The boths are not as small as some of the reviews make them out to look they 're perfect for 2 people.,1,0,0,0,0,0,0,0,0,0,0,0
1838,The service was extremely fast and attentive (thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.,0,0,0,0,0,0,0,0,0,0,0,1
5773,The food was ok and fair nothing to go crazy.,0,0,0,0,0,1,0,0,0,0,0,0
2062,Over all the looks of the place exceeds the actual meals.,1,0,0,0,0,1,0,0,0,0,0,0
9931,So what you really end up paying for is the restaurant not the food.,1,0,0,0,0,1,0,0,0,0,1,0
4441,Will prob. not return but the restaurant is a great dinning experience to try atleast once.,0,0,0,0,0,0,0,0,1,0,0,0
6638,Impressed...,0,0,0,0,0,0,0,0,1,0,0,0
1492,Subtle food and service,0,0,0,0,0,1,0,0,0,0,0,1
9447,Noodle pudding is exactly the type of service and food I enjoy.,0,0,0,0,0,1,0,0,0,0,0,1
8646,"Servers are all different, Greg is my favorite.",0,0,0,0,0,0,0,0,0,0,0,1
7791,"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.",0,0,0,0,0,0,0,0,0,0,0,1
9247,This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.,0,0,0,0,0,0,0,0,0,0,0,1
6860,Prices are fair across the board for both food and bev.,0,1,0,0,1,0,0,0,0,0,0,0
8777,"i go out to eat and like my courses, servers are patient and never rush courses or force another drink.",0,0,0,0,0,0,0,0,0,0,0,1
6451,amazing fresh dogs but best of all endless toppings!!!,0,0,0,0,0,1,1,0,0,0,0,0
4933,this place had ALL the trimmings and I mean all.,0,0,0,0,0,0,1,0,0,0,0,0
3594,"peppers, onions, relish, chilli, cheeses, you NAME it.",0,0,0,0,0,0,1,0,0,0,0,0
4958,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!,0,0,0,0,0,1,0,0,1,0,0,0
8996,BEST DINING EXPERIENCE IN THE WEST VILLAGE!,0,0,0,0,0,0,0,0,1,0,0,0
2181,Stepping into casa la femme last night was a true experience unlike any other in new york!,0,0,0,0,0,0,0,0,1,0,0,0
883,Highly impressed from the decor to the food to the hospitality to the great night I had!,1,0,0,0,0,1,0,0,1,0,0,1
9831,the have a great cocktail with citrus vodka and lemon and lime juice and mint leaves that is to die for!,0,0,1,0,0,0,0,0,0,0,0,0
8331,"Food took some time to prepare, all worth waiting for.",0,0,0,0,0,1,0,0,0,0,0,1
1800,We were drawn into the belly dancing show that captivated the crowd.,1,0,0,0,0,0,0,0,0,0,0,0
2869,I never write on these sites but this restaurant is def worth commending!,0,0,0,0,0,0,0,0,1,0,0,0
3941,Great find in the West Village!,0,0,0,0,0,0,0,0,1,0,0,0
3522,Maggot in the food!,0,0,0,0,0,1,0,0,0,0,0,0
7120,"The menu looked great, and the waiter was very nice, but when the food came, it was average.",0,0,0,0,0,1,1,0,0,0,0,1
4497,"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.",0,0,0,0,0,1,0,0,0,0,0,0
8944,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).",0,0,0,0,0,0,0,0,0,0,0,1
327,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",0,0,0,0,0,0,0,0,0,0,0,1
4102,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.",0,0,0,0,0,0,0,0,0,0,0,1
8828,We paid and left because we didn't feel like arguing any more.,0,0,0,0,0,0,0,0,0,0,0,1
4438,"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.",0,0,0,0,0,1,0,0,0,0,0,0
8685,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.",0,0,0,0,0,0,0,0,0,1,0,1
4288,Unhygienic,0,0,0,0,0,1,0,0,0,0,0,0
7753,I do not recommend.,0,0,0,0,0,0,0,0,1,0,0,0
2065,I got hair in my food 2 times of then!,0,0,0,0,0,1,0,0,0,0,0,0
6607,"Great place, great value.",0,0,0,0,0,0,0,0,1,0,1,0
1699,"The food is flavorful, plentiful and reasonably priced.",0,0,0,0,1,1,1,0,0,0,0,0
6119,The atmosphere is relaxed and casual.,1,0,0,0,0,0,0,0,0,0,0,0
1131,It's a great place to order from or sit-in.,0,0,0,0,0,0,0,0,0,1,0,0
8916,Awesome,0,0,0,0,0,0,0,0,1,0,0,0
5949,"Inexpensive, unassuming, great time!",0,0,0,0,0,0,0,0,1,0,1,0
8925,Sushi experience was unbelievable with my fiance.,0,0,0,0,0,1,0,0,0,0,0,0
9101,Try it!,0,0,0,0,0,0,0,0,1,0,0,0
8312,Very pleased,0,0,0,0,0,0,0,0,1,0,0,0
9516,Good creative rolls!,0,0,0,0,0,1,1,0,0,0,0,0
498,"Yamato is an excellent place to go if you re not into sashimi, or if you have friends who does nt like sushi much.",0,0,0,0,0,0,0,0,0,1,0,0
5048,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",0,0,0,0,0,1,1,0,0,0,0,0
7298,"One special roll and one regular roll is enough to fill you up, but save room for dessert!",0,0,0,0,0,1,1,0,0,0,0,0
2166,"They have a delicious banana chocolate dessert, as well as a great green tea tempura.",0,0,0,0,0,1,0,0,0,0,0,0
2552,The appetizers are also delicious!,0,0,0,0,0,1,0,0,0,0,0,0
1218,Amazing food.,0,0,0,0,0,1,0,0,0,0,0,0
9490,Mazing interior.,1,0,0,0,0,0,0,0,0,0,0,0
2325,Great food!,0,0,0,0,0,1,0,0,0,0,0,0
3543,I've had my fair share of modern Japanese and this spot delivers.,0,0,0,0,0,1,0,0,0,0,0,0
7931,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",1,0,0,0,0,0,0,0,0,0,0,0
5496,"If you 're into being lost when you 're just five feet from your table then hey, that's a good thing.",1,0,0,0,0,0,0,0,0,0,0,0
5981,Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,1,0,0,0,0,1,0,0,0,0,0,0
4789,"Indo Chinese food, pretty good...",0,0,0,0,0,1,0,0,0,0,0,0
2617,Not a very fancy place but very good Chinese style Indian food.,1,0,0,0,0,1,0,0,0,0,0,0
2549,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",0,0,0,0,0,1,0,0,0,0,0,0
6254,"My mom originally introduced me to this place, but even she (being indian) feels the food can be somewhat over the top spicy and far too oily.",0,0,0,0,0,1,0,0,0,0,0,0
