FOOD#STYLE_OPTIONS	the spicy tuna roll is huge and probably the best that i 've had at this price range .
FOOD#QUALITY	the spicy tuna roll is huge and probably the best that i 've had at this price range .
FOOD#PRICES	the spicy tuna roll is huge and probably the best that i 've had at this price range .
FOOD#QUALITY	the yellowtail was particularly good as well .
FOOD#STYLE_OPTIONS	i have reservations about the all you can eat deal , however -- the choices are fairly limited and you can probably order more food than you can eat for less than $ 18 by just going off the menu .
FOOD#PRICES	i have reservations about the all you can eat deal , however -- the choices are fairly limited and you can probably order more food than you can eat for less than $ 18 by just going off the menu .
RESTAURANT#GENERAL	in any event , this is a place i 'll be sure to stop by again when i 'm in this part of town .
RESTAURANT#GENERAL	big wong gets big ups for a fine establishment .
RESTAURANT#GENERAL	they have it all -- great price , food , and service .
RESTAURANT#PRICES	they have it all -- great price , food , and service .
FOOD#QUALITY	they have it all -- great price , food , and service .
SERVICE#GENERAL	they have it all -- great price , food , and service .
AMBIENCE#GENERAL	the atmosphere is noisy and the waiters are literally walking around doing things as fast as they can .
SERVICE#GENERAL	the atmosphere is noisy and the waiters are literally walking around doing things as fast as they can .
SERVICE#GENERAL	the food is prepared quickly and efficiently .
FOOD#PRICES	and it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than $ 3 - 6 each ) .
SERVICE#GENERAL	the takeout is great too since they give high quality tupperware as well .
RESTAURANT#MISCELLANEOUS	they is always very crowded and popular .
FOOD#QUALITY	enjoyed a very nice caesar salad while my wife had arugula and goat cheese .... both very tasty .
SERVICE#GENERAL	we both opted for a pasta dish and a pasta dish were served timely and fresh .
FOOD#QUALITY	we both opted for a pasta dish and a pasta dish were served timely and fresh .
FOOD#QUALITY	we concluded with tiramisu chocolate cake , both were delicious .
RESTAURANT#GENERAL	we 'd go back again
RESTAURANT#GENERAL	i recently went to this restaurant with some co - workers for lunch and had an amazing time .
SERVICE#GENERAL	the staff was accomodating , the food was absolutely delicious and the place is lovely .
FOOD#QUALITY	the staff was accomodating , the food was absolutely delicious and the place is lovely .
AMBIENCE#GENERAL	the staff was accomodating , the food was absolutely delicious and the place is lovely .
SERVICE#GENERAL	we even had a visit from the manager who wanted to make sure we were enjoying ourselves .
RESTAURANT#PRICES	yes , the prices are high , but i felt it was worth it .
RESTAURANT#GENERAL	yes , the prices are high , but i felt it was worth it .
RESTAURANT#GENERAL	we all felt it was worth it .
FOOD#QUALITY	sometimes i get good food and ok service .
SERVICE#GENERAL	sometimes i get good food and ok service .
FOOD#QUALITY	sometimes i get bad food and bad service , sometimes i get good good and bad service .
SERVICE#GENERAL	sometimes i get bad food and bad service , sometimes i get good good and bad service .
RESTAURANT#GENERAL	it is not consistent .
FOOD#STYLE_OPTIONS	the place is a bistro which means : simple dishes and wine served efficiently in a bustling atmosphere .
DRINKS#STYLE_OPTIONS	the place is a bistro which means : simple dishes and wine served efficiently in a bustling atmosphere .
SERVICE#GENERAL	the place is a bistro which means : simple dishes and wine served efficiently in a bustling atmosphere .
AMBIENCE#GENERAL	the place is a bistro which means : simple dishes and wine served efficiently in a bustling atmosphere .
RESTAURANT#GENERAL	and where does patis go wrong ; no where .
FOOD#STYLE_OPTIONS	you are not eating haut cuisine with subtle hints of whatever but : cassuolet , steake fritte , tripe stew , etc ; simple stuff .
FOOD#QUALITY	you are not eating haut cuisine with subtle hints of whatever but : cassuolet , steake fritte , tripe stew , etc ; simple stuff .
RESTAURANT#GENERAL	and evaluated on those terms pastis is simply wonderful .
FOOD#QUALITY	right off the l in brooklyn this is a nice cozy place with good pizza .
AMBIENCE#GENERAL	right off the l in brooklyn this is a nice cozy place with good pizza .
FOOD#QUALITY	mine was a little burnt but still delicious with goat cheese and panchetta ( raddichio was kind of bitter though ) .
FOOD#QUALITY	my friend got the mushroom pizza which tasted better .
DRINKS#QUALITY	the sangria was pretty tasty and good on a hot muggy day .
RESTAURANT#MISCELLANEOUS	kind of a small place but i guess if they are not too busy might be able to fit a group or kids .
RESTAURANT#GENERAL	overall i would recommend it and go back again .
DRINKS#STYLE_OPTIONS	i started out with a bombay beer which was big enough for two .
FOOD#QUALITY	mmmmm ... it was delicious .
SERVICE#GENERAL	service was slow , but the people were friendly .
AMBIENCE#GENERAL	it 's a nice place to relax and have conversation .
RESTAURANT#GENERAL	i ca n't wait to go back .
FOOD#QUALITY	the food is authentic italian - delicious !
FOOD#QUALITY	pizza is terrific , as is homemade pasta .
AMBIENCE#GENERAL	ambience is delightful , service impeccable .
SERVICE#GENERAL	ambience is delightful , service impeccable .
FOOD#QUALITY	i 'm still mad that i had to pay for lousy food .
FOOD#QUALITY	the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed .
SERVICE#GENERAL	service was also horrible and the ambience is not that great .
AMBIENCE#GENERAL	service was also horrible and the ambience is not that great .
RESTAURANT#MISCELLANEOUS	do not try unless you 're just going there to hang out like the rest of the hipsters who apparently have no sense of taste .
RESTAURANT#GENERAL	i go and eat out at many different restaurants and this is one place you have go and try .
FOOD#QUALITY	this is my first time writing a review for a restaurant because the food and service was excellent .
SERVICE#GENERAL	this is my first time writing a review for a restaurant because the food and service was excellent .
FOOD#QUALITY	the filet mignon dish was superb !
RESTAURANT#GENERAL	i would defiantly come back here again as one of my top choices .
AMBIENCE#GENERAL	it 's a small cute restaurant .
RESTAURANT#GENERAL	i absolutely love this place ! ! !
AMBIENCE#GENERAL	i like the ambience , it 's very dark and original .
FOOD#QUALITY	the sushi is amazing ! ! !
FOOD#PRICES	and amazingly cheap .
RESTAURANT#GENERAL	big thumbs up !
AMBIENCE#GENERAL	very affordable and excellent ambient !
RESTAURANT#PRICES	very affordable and excellent ambient !
FOOD#QUALITY	we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai .
FOOD#QUALITY	we were very disappointed .
FOOD#QUALITY	we wo n't go to this place again for a good meal .
AMBIENCE#GENERAL	however , i think this place is a good hang out spot .
RESTAURANT#GENERAL	my girlfriend and i stumbled onto this hopping place the other night and had a great time !
FOOD#QUALITY	the pizza and wine were excellent - the service too -- but what really made this place was the backyard dining area .
DRINKS#QUALITY	the pizza and wine were excellent - the service too -- but what really made this place was the backyard dining area .
SERVICE#GENERAL	the pizza and wine were excellent - the service too -- but what really made this place was the backyard dining area .
AMBIENCE#GENERAL	the pizza and wine were excellent - the service too -- but what really made this place was the backyard dining area .
AMBIENCE#GENERAL	this hopping place is one the nicest outdoor restaurants i have ever seen in ny -- i am from italy and this hopping place rivals the ones in my country .
RESTAURANT#MISCELLANEOUS	they tell me they are going to cover the garden in glass for the winter , so i 'm looking forward to going there on a snowy night to enjoy it .
RESTAURANT#GENERAL	check this hopping place out !
RESTAURANT#GENERAL	highly recommended ! ! ! ! !
AMBIENCE#GENERAL	first of all , this place is * not * romantic , as claimed by citysearch 's editorial review .
AMBIENCE#GENERAL	either that , or the editor 's idea of romance must be sharing a conversation with the next table , while trying to speak louder than the traffic on 57th .
AMBIENCE#GENERAL	the tables are crammed way too close , the menu is typical of any italian restaurant , and the wine list is simply overpriced .
FOOD#STYLE_OPTIONS	the tables are crammed way too close , the menu is typical of any italian restaurant , and the wine list is simply overpriced .
DRINKS#PRICES	the tables are crammed way too close , the menu is typical of any italian restaurant , and the wine list is simply overpriced .
DRINKS#QUALITY	slightly above average wines start at $ 70 + with only one selection listed at $ 30 + .
DRINKS#PRICES	slightly above average wines start at $ 70 + with only one selection listed at $ 30 + .
SERVICE#GENERAL	service is not what one would expect from a joint in this price category .
SERVICE#GENERAL	for instance , plates were just dumped on the table , i was handed the wine list upside down , etc ....
SERVICE#GENERAL	somehow working the italian charm with constant mille grazie does not constitute proper service .
FOOD#QUALITY	to be completely fair , the only redeeming factor was the food , which was above average , but could n't make up for all the other deficiencies of teodora .
RESTAURANT#GENERAL	to be completely fair , the only redeeming factor was the food , which was above average , but could n't make up for all the other deficiencies of teodora .
FOOD#QUALITY	not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring .
FOOD#QUALITY	fish was overdone .
SERVICE#GENERAL	cute place , nice wait staff but would never go there again .
AMBIENCE#GENERAL	cute place , nice wait staff but would never go there again .
RESTAURANT#GENERAL	cute place , nice wait staff but would never go there again .
FOOD#QUALITY	someone else recommended the dessert - we also left that .
DRINKS#QUALITY	one of us actually liked the expresso - that 's it .
RESTAURANT#GENERAL	skip this restaurant , it 's a big disappointment .
RESTAURANT#GENERAL	myagi is one of my favorite restaurants in the city ; the place the negative reviews describe sound like they were somewhere else .
SERVICE#GENERAL	i 've never had bad service and the fish is fresh and delicious .
FOOD#QUALITY	i 've never had bad service and the fish is fresh and delicious .
